,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,age,SLG,AVG,ISO
6017,gracema01,1997.0,1,CHN,NL,151,555.0,87,177.0,32.0,5.0,13.0,78.0,2.0,4.0,88,45.0,3.0,2.0,1.0,8.0,18.0,33.0,0.554954954954955,0.31891891891891894,0.236036036036036
6018,gracema01,1998.0,1,CHN,NL,158,595.0,92,184.0,39.0,3.0,17.0,89.0,4.0,7.0,93,56.0,8.0,3.0,0.0,7.0,17.0,34.0,0.5697478991596638,0.3092436974789916,0.26050420168067223
6019,gracema01,1999.0,1,CHN,NL,161,593.0,107,183.0,44.0,5.0,16.0,91.0,3.0,4.0,83,44.0,4.0,2.0,0.0,10.0,14.0,35.0,0.5902192242833052,0.3086003372681282,0.281618887015177
6020,gracema01,2000.0,1,CHN,NL,143,510.0,75,143.0,41.0,1.0,11.0,82.0,1.0,2.0,95,28.0,11.0,6.0,2.0,8.0,7.0,36.0,0.5333333333333333,0.2803921568627451,0.2529411764705882
6021,gracema01,2001.0,1,ARI,NL,145,476.0,66,142.0,31.0,2.0,15.0,78.0,1.0,0.0,67,36.0,6.0,4.0,1.0,5.0,7.0,37.0,0.5672268907563025,0.29831932773109243,0.2689075630252101
6022,gracema01,2002.0,1,ARI,NL,124,298.0,43,75.0,19.0,0.0,7.0,48.0,2.0,0.0,46,30.0,6.0,1.0,0.0,3.0,5.0,38.0,0.47315436241610737,0.2516778523489933,0.22147651006711405
6023,graffto01,1998.0,1,ATL,NL,105,289.0,32,61.0,14.0,1.0,5.0,22.0,1.0,4.0,24,68.0,0.0,2.0,1.0,1.0,7.0,26.0,0.3875432525951557,0.21107266435986158,0.17647058823529413
6024,graffto01,2002.0,1,CHA,AL,70,229.0,35,60.0,12.0,4.0,6.0,31.0,2.0,1.0,22,38.0,1.0,2.0,4.0,2.0,2.0,30.0,0.5240174672489083,0.26200873362445415,0.26200873362445415
6025,graffto01,2003.0,1,CHA,AL,90,250.0,51,65.0,15.0,3.0,7.0,23.0,8.0,0.0,24,37.0,1.0,3.0,3.0,1.0,1.0,31.0,0.528,0.26,0.268
6026,graffto01,2004.0,1,KCA,AL,75,278.0,37,73.0,11.0,0.0,3.0,26.0,10.0,2.0,27,38.0,0.0,3.0,4.0,2.0,5.0,32.0,0.38489208633093525,0.26258992805755393,0.12230215827338131
6027,graffto01,2006.0,1,KCA,AL,69,220.0,34,59.0,16.0,0.0,5.0,32.0,3.0,4.0,25,31.0,1.0,1.0,4.0,0.0,4.0,34.0,0.5045454545454545,0.2681818181818182,0.23636363636363633
6028,graffto01,2006.0,2,MIL,NL,60,236.0,34,66.0,17.0,3.0,2.0,27.0,2.0,0.0,20,37.0,0.0,4.0,0.0,1.0,6.0,34.0,0.4957627118644068,0.2796610169491525,0.21610169491525427
6029,graffto01,2007.0,1,MIL,NL,86,231.0,34,55.0,8.0,0.0,9.0,30.0,0.0,1.0,24,44.0,6.0,3.0,0.0,2.0,7.0,35.0,0.46320346320346323,0.23809523809523808,0.22510822510822515
6030,grahada01,1980.0,1,BAL,AL,86,266.0,32,74.0,7.0,1.0,15.0,54.0,0.0,0.0,14,40.0,0.0,0.0,1.0,4.0,4.0,26.0,0.5676691729323309,0.2781954887218045,0.2894736842105264
6031,grammal01,1955.0,1,SLN,NL,128,366.0,32,88.0,19.0,2.0,3.0,25.0,4.0,1.0,33,36.0,9.0,3.0,5.0,1.0,9.0,29.0,0.39344262295081966,0.24043715846994534,0.15300546448087432
6032,grammal01,1958.0,1,CIN,NL,105,216.0,25,47.0,8.0,0.0,0.0,12.0,2.0,2.0,34,24.0,1.0,2.0,7.0,0.0,6.0,32.0,0.2916666666666667,0.2175925925925926,0.0740740740740741
6033,grammal01,1959.0,1,SLN,NL,131,368.0,43,99.0,14.0,2.0,3.0,30.0,3.0,3.0,38,26.0,6.0,1.0,5.0,3.0,9.0,33.0,0.39402173913043476,0.26902173913043476,0.125
6034,grandcu01,2006.0,1,DET,AL,159,596.0,90,155.0,31.0,9.0,19.0,68.0,8.0,5.0,66,174.0,0.0,4.0,7.0,6.0,4.0,25.0,0.5369127516778524,0.2600671140939597,0.27684563758389263
6035,grandcu01,2007.0,1,DET,AL,158,612.0,122,185.0,38.0,23.0,23.0,74.0,26.0,1.0,52,141.0,3.0,5.0,5.0,2.0,3.0,26.0,0.6895424836601307,0.3022875816993464,0.3872549019607843
6036,grandcu01,2008.0,1,DET,AL,141,553.0,112,155.0,26.0,13.0,22.0,66.0,12.0,4.0,71,111.0,1.0,3.0,1.0,1.0,7.0,27.0,0.6039783001808319,0.28028933092224234,0.32368896925858953
6037,grandcu01,2009.0,1,DET,AL,160,631.0,91,157.0,23.0,8.0,30.0,71.0,20.0,6.0,72,141.0,4.0,2.0,3.0,2.0,1.0,28.0,0.5499207606973059,0.24881141045958796,0.3011093502377179
6038,grandcu01,2010.0,1,NYA,AL,136,466.0,76,115.0,17.0,7.0,24.0,67.0,12.0,2.0,53,116.0,3.0,2.0,4.0,3.0,3.0,29.0,0.5708154506437768,0.24678111587982832,0.3240343347639485
6039,grandcu01,2011.0,1,NYA,AL,156,583.0,136,153.0,26.0,10.0,41.0,119.0,25.0,10.0,85,169.0,0.0,12.0,4.0,7.0,12.0,30.0,0.6843910806174958,0.2624356775300172,0.4219554030874786
6040,grandcu01,2012.0,1,NYA,AL,160,596.0,102,138.0,18.0,4.0,43.0,106.0,10.0,3.0,75,195.0,4.0,5.0,1.0,7.0,5.0,31.0,0.6006711409395973,0.23154362416107382,0.36912751677852346
6041,grandcu01,2013.0,1,NYA,AL,61,214.0,31,49.0,13.0,2.0,7.0,15.0,8.0,2.0,27,69.0,1.0,1.0,2.0,1.0,1.0,32.0,0.5093457943925234,0.22897196261682243,0.28037383177570097
6042,grandcu01,2014.0,1,NYN,NL,155,564.0,73,128.0,27.0,2.0,20.0,66.0,8.0,2.0,79,141.0,1.0,6.0,0.0,5.0,1.0,33.0,0.475177304964539,0.22695035460992907,0.24822695035460995
6043,grandcu01,2015.0,1,NYN,NL,157,580.0,98,150.0,33.0,2.0,26.0,70.0,11.0,6.0,91,151.0,3.0,7.0,0.0,4.0,3.0,34.0,0.5620689655172414,0.25862068965517243,0.30344827586206896
6044,grandcu01,2016.0,1,NYN,NL,150,545.0,88,129.0,24.0,5.0,30.0,59.0,4.0,2.0,74,130.0,7.0,9.0,0.0,5.0,10.0,35.0,0.5724770642201835,0.23669724770642203,0.3357798165137615
6045,grandcu01,2017.0,1,NYN,NL,111,337.0,58,77.0,22.0,3.0,19.0,52.0,4.0,2.0,53,90.0,2.0,2.0,0.0,3.0,4.0,36.0,0.6112759643916914,0.228486646884273,0.3827893175074184
6046,grandcu01,2018.0,1,TOR,AL,104,302.0,48,74.0,21.0,1.0,11.0,35.0,2.0,1.0,42,96.0,1.0,3.0,1.0,1.0,3.0,37.0,0.5397350993377483,0.24503311258278146,0.29470198675496684
6047,grandya01,2014.0,1,SDN,NL,128,377.0,47,85.0,19.0,1.0,15.0,49.0,3.0,0.0,58,115.0,1.0,2.0,0.0,6.0,7.0,26.0,0.493368700265252,0.22546419098143236,0.2679045092838196
6048,grandya01,2015.0,1,LAN,NL,115,355.0,43,83.0,12.0,0.0,16.0,47.0,0.0,1.0,65,92.0,1.0,2.0,1.0,3.0,16.0,27.0,0.48169014084507045,0.23380281690140844,0.247887323943662
6049,grandya01,2016.0,1,LAN,NL,126,390.0,49,89.0,14.0,1.0,27.0,72.0,1.0,3.0,64,116.0,1.0,2.0,0.0,1.0,11.0,28.0,0.5846153846153846,0.2282051282051282,0.3564102564102565
6050,grandya01,2017.0,1,LAN,NL,129,438.0,50,108.0,27.0,0.0,22.0,58.0,0.0,1.0,40,130.0,0.0,0.0,1.0,3.0,10.0,29.0,0.5707762557077626,0.2465753424657534,0.32420091324200917
6051,grandya01,2018.0,1,LAN,NL,140,440.0,65,106.0,23.0,2.0,24.0,68.0,2.0,1.0,72,124.0,1.0,3.0,0.0,3.0,12.0,30.0,0.5772727272727273,0.2409090909090909,0.33636363636363636
6052,grayga01,1981.0,1,SEA,AL,69,208.0,27,51.0,7.0,1.0,13.0,31.0,2.0,0.0,4,44.0,1.0,0.0,0.0,2.0,9.0,29.0,0.5769230769230769,0.24519230769230768,0.33173076923076916
6053,grayga01,1982.0,1,SEA,AL,80,269.0,26,69.0,14.0,2.0,7.0,29.0,1.0,1.0,24,59.0,0.0,2.0,0.0,0.0,4.0,30.0,0.48698884758364314,0.25650557620817843,0.2304832713754647
6054,grebecr01,1991.0,1,CHA,AL,107,224.0,37,63.0,16.0,3.0,6.0,31.0,1.0,3.0,38,40.0,0.0,1.0,4.0,1.0,3.0,27.0,0.5714285714285714,0.28125,0.2901785714285714
6055,grebecr01,1992.0,1,CHA,AL,88,287.0,24,77.0,21.0,2.0,3.0,35.0,0.0,3.0,30,34.0,0.0,3.0,10.0,3.0,5.0,28.0,0.47735191637630664,0.2682926829268293,0.20905923344947736
6056,grebecr01,1998.0,1,TOR,AL,102,301.0,33,77.0,17.0,2.0,2.0,27.0,2.0,2.0,29,42.0,0.0,4.0,8.0,2.0,8.0,34.0,0.4152823920265781,0.2558139534883721,0.15946843853820597
6057,grebecr01,2000.0,1,TOR,AL,66,241.0,38,71.0,19.0,0.0,3.0,23.0,0.0,0.0,25,33.0,0.0,2.0,1.0,1.0,7.0,36.0,0.5020746887966805,0.2946058091286307,0.20746887966804978
6058,greenda03,1983.0,1,SLN,NL,146,422.0,52,120.0,14.0,10.0,8.0,69.0,34.0,16.0,26,76.0,1.0,1.0,3.0,4.0,13.0,23.0,0.4976303317535545,0.2843601895734597,0.21327014218009477
6059,greenda03,1984.0,1,SLN,NL,126,452.0,49,121.0,14.0,4.0,15.0,65.0,17.0,9.0,20,105.0,4.0,1.0,0.0,5.0,8.0,24.0,0.4889380530973451,0.2676991150442478,0.2212389380530973
6060,greenda03,1985.0,1,SFN,NL,106,294.0,36,73.0,10.0,2.0,5.0,20.0,6.0,5.0,22,58.0,3.0,1.0,2.0,2.0,12.0,25.0,0.40476190476190477,0.24829931972789115,0.1564625850340136
6061,greendi01,1964.0,1,KC1,AL,130,435.0,48,115.0,14.0,5.0,11.0,37.0,3.0,3.0,27,87.0,3.0,3.0,7.0,1.0,8.0,23.0,0.46436781609195404,0.26436781609195403,0.2
6062,greendi01,1965.0,1,KC1,AL,133,474.0,64,110.0,15.0,1.0,15.0,55.0,0.0,2.0,50,110.0,1.0,3.0,7.0,2.0,13.0,24.0,0.4282700421940928,0.2320675105485232,0.1962025316455696
6063,greendi01,1966.0,1,KC1,AL,140,507.0,58,127.0,24.0,3.0,9.0,62.0,6.0,1.0,27,101.0,4.0,7.0,4.0,2.0,11.0,25.0,0.4339250493096647,0.2504930966469428,0.1834319526627219
6064,greendi01,1967.0,1,KC1,AL,122,349.0,26,69.0,12.0,4.0,5.0,37.0,6.0,3.0,30,68.0,1.0,0.0,6.0,2.0,4.0,26.0,0.35816618911174786,0.1977077363896848,0.16045845272206305
6065,greendi01,1968.0,1,OAK,AL,76,202.0,19,47.0,6.0,0.0,6.0,18.0,3.0,1.0,21,41.0,3.0,1.0,1.0,1.0,1.0,27.0,0.41089108910891087,0.23267326732673269,0.17821782178217818
6066,greendi01,1969.0,1,OAK,AL,136,483.0,61,133.0,25.0,6.0,12.0,64.0,2.0,3.0,53,94.0,3.0,8.0,3.0,6.0,15.0,28.0,0.515527950310559,0.2753623188405797,0.24016563146997927
6067,greendi01,1970.0,1,OAK,AL,135,384.0,34,73.0,7.0,0.0,4.0,29.0,3.0,0.0,38,73.0,5.0,3.0,5.0,2.0,13.0,29.0,0.2682291666666667,0.19010416666666666,0.07812500000000003
6068,greendi01,1971.0,1,OAK,AL,144,475.0,58,116.0,14.0,1.0,12.0,49.0,1.0,1.0,51,83.0,14.0,3.0,6.0,3.0,14.0,30.0,0.4105263157894737,0.24421052631578946,0.16631578947368422
6069,greendi01,1973.0,1,OAK,AL,133,332.0,33,87.0,17.0,0.0,3.0,42.0,0.0,2.0,21,63.0,0.0,2.0,9.0,2.0,10.0,32.0,0.4006024096385542,0.2620481927710843,0.13855421686746988
6070,greendi01,1974.0,1,OAK,AL,100,287.0,20,61.0,8.0,2.0,2.0,22.0,2.0,3.0,22,50.0,0.0,0.0,6.0,0.0,8.0,33.0,0.3170731707317073,0.21254355400696864,0.10452961672473868
6071,greenge01,1958.0,1,SLN,NL,137,442.0,47,124.0,18.0,3.0,13.0,55.0,2.0,1.0,37,48.0,4.0,1.0,2.0,7.0,24.0,25.0,0.5,0.28054298642533937,0.21945701357466063
6072,greenge01,1961.0,1,WS2,AL,110,364.0,52,102.0,16.0,3.0,18.0,62.0,0.0,2.0,35,65.0,5.0,1.0,0.0,5.0,26.0,28.0,0.5906593406593407,0.2802197802197802,0.31043956043956045
6073,greenji02,1955.0,2,PHI,NL,94,323.0,43,88.0,20.0,2.0,12.0,37.0,0.0,2.0,33,43.0,2.0,1.0,1.0,3.0,10.0,28.0,0.5634674922600619,0.2724458204334365,0.29102167182662536
6074,greenji02,1956.0,1,PHI,NL,86,215.0,24,44.0,9.0,2.0,5.0,25.0,0.0,0.0,28,43.0,3.0,0.0,1.0,2.0,11.0,29.0,0.40930232558139534,0.20465116279069767,0.20465116279069767
6075,greenkh01,2004.0,1,SDN,NL,139,484.0,67,132.0,31.0,4.0,15.0,65.0,4.0,2.0,53,94.0,10.0,8.0,1.0,8.0,9.0,25.0,0.5495867768595041,0.2727272727272727,0.27685950413223137
6076,greenkh01,2005.0,1,SDN,NL,121,436.0,51,109.0,30.0,2.0,15.0,70.0,5.0,0.0,25,93.0,3.0,6.0,3.0,6.0,8.0,26.0,0.5389908256880734,0.25,0.28899082568807344
6077,greenkh01,2006.0,1,SDN,NL,121,412.0,56,101.0,26.0,2.0,15.0,55.0,5.0,1.0,39,87.0,0.0,7.0,0.0,2.0,15.0,27.0,0.5315533980582524,0.24514563106796117,0.28640776699029125
6078,greenkh01,2007.0,1,SDN,NL,153,611.0,89,155.0,44.0,3.0,27.0,97.0,4.0,0.0,32,128.0,3.0,5.0,0.0,11.0,12.0,28.0,0.5891980360065466,0.25368248772504093,0.3355155482815057
6079,greenkh01,2008.0,1,SDN,NL,105,389.0,30,83.0,15.0,2.0,10.0,35.0,5.0,1.0,22,100.0,1.0,5.0,0.0,7.0,7.0,29.0,0.4087403598971722,0.2133676092544987,0.1953727506426735
6080,greenle01,1960.0,1,WS1,AL,127,330.0,62,97.0,16.0,7.0,5.0,33.0,21.0,8.0,43,25.0,4.0,6.0,6.0,2.0,5.0,27.0,0.5151515151515151,0.29393939393939394,0.2212121212121212
6081,greenle01,1961.0,1,MIN,AL,156,600.0,92,171.0,28.0,7.0,9.0,50.0,17.0,11.0,81,50.0,2.0,6.0,3.0,2.0,5.0,28.0,0.47333333333333333,0.285,0.18833333333333335
6082,greenle01,1962.0,1,MIN,AL,158,619.0,97,168.0,33.0,3.0,14.0,63.0,8.0,4.0,88,36.0,2.0,8.0,4.0,5.0,8.0,29.0,0.48303715670436187,0.27140549273021003,0.21163166397415184
6083,greenle01,1963.0,1,MIN,AL,145,280.0,41,67.0,10.0,1.0,4.0,27.0,11.0,5.0,31,21.0,1.0,2.0,2.0,4.0,1.0,30.0,0.37857142857142856,0.2392857142857143,0.13928571428571426
6084,greenle01,1965.0,1,BOS,AL,119,373.0,69,103.0,24.0,6.0,7.0,24.0,8.0,2.0,48,43.0,0.0,3.0,0.0,3.0,9.0,32.0,0.5281501340482574,0.2761394101876676,0.2520107238605898
6085,greenmi01,1987.0,1,BOS,AL,125,412.0,71,135.0,31.0,6.0,19.0,89.0,5.0,4.0,35,40.0,1.0,6.0,0.0,3.0,7.0,24.0,0.7063106796116505,0.3276699029126214,0.3786407766990291
6086,greenmi01,1988.0,1,BOS,AL,158,590.0,86,192.0,39.0,8.0,22.0,119.0,16.0,8.0,87,38.0,18.0,9.0,0.0,7.0,11.0,25.0,0.6474576271186441,0.3254237288135593,0.3220338983050848
6087,greenmi01,1989.0,1,BOS,AL,145,578.0,87,178.0,36.0,0.0,14.0,95.0,13.0,5.0,56,44.0,15.0,3.0,0.0,4.0,21.0,26.0,0.5294117647058824,0.3079584775086505,0.22145328719723184
6088,greenmi01,1990.0,1,BOS,AL,159,610.0,71,181.0,30.0,6.0,14.0,73.0,8.0,7.0,65,43.0,12.0,4.0,0.0,3.0,19.0,27.0,0.5163934426229508,0.2967213114754098,0.21967213114754103
6089,greenmi01,1991.0,1,BOS,AL,147,544.0,76,163.0,26.0,6.0,9.0,83.0,15.0,5.0,43,35.0,6.0,3.0,1.0,7.0,11.0,28.0,0.4944852941176471,0.29963235294117646,0.19485294117647062
6090,greenmi01,1993.0,1,BOS,AL,146,540.0,77,170.0,38.0,6.0,13.0,72.0,5.0,4.0,54,46.0,12.0,4.0,2.0,3.0,17.0,30.0,0.5851851851851851,0.3148148148148148,0.2703703703703703
6091,greenmi01,1994.0,1,BOS,AL,95,327.0,60,88.0,25.0,1.0,11.0,45.0,2.0,2.0,38,26.0,6.0,4.0,0.0,5.0,12.0,31.0,0.5657492354740061,0.2691131498470948,0.29663608562691135
6092,greenmi01,1995.0,1,BOS,AL,120,481.0,67,143.0,25.0,4.0,15.0,76.0,9.0,5.0,38,35.0,4.0,2.0,0.0,4.0,18.0,32.0,0.5509355509355509,0.2972972972972973,0.2536382536382536
6093,greenmi01,1996.0,1,BOS,AL,77,295.0,35,87.0,20.0,1.0,7.0,44.0,4.0,0.0,18,27.0,3.0,2.0,0.0,3.0,11.0,33.0,0.535593220338983,0.29491525423728815,0.2406779661016949
6094,greenni01,2004.0,1,ATL,NL,95,264.0,40,72.0,15.0,3.0,3.0,26.0,1.0,2.0,12,63.0,1.0,4.0,8.0,2.0,0.0,26.0,0.4659090909090909,0.2727272727272727,0.19318181818181818
6095,greenni01,2005.0,1,TBA,AL,111,318.0,53,76.0,15.0,2.0,5.0,29.0,3.0,1.0,33,86.0,0.0,11.0,10.0,3.0,5.0,27.0,0.41509433962264153,0.2389937106918239,0.17610062893081763
6096,greenni01,2009.0,1,BOS,AL,104,276.0,35,65.0,18.0,0.0,6.0,35.0,1.0,4.0,20,69.0,1.0,8.0,2.0,3.0,10.0,31.0,0.4528985507246377,0.23550724637681159,0.2173913043478261
6097,greenpu01,1960.0,1,BOS,AL,133,260.0,36,63.0,10.0,3.0,3.0,21.0,3.0,4.0,44,47.0,2.0,1.0,1.0,4.0,8.0,27.0,0.4,0.2423076923076923,0.15769230769230771
6098,greenpu01,1961.0,1,BOS,AL,88,219.0,33,57.0,12.0,3.0,6.0,27.0,4.0,2.0,42,32.0,3.0,0.0,1.0,2.0,4.0,28.0,0.5205479452054794,0.2602739726027397,0.2602739726027397
6099,greensh01,1995.0,1,TOR,AL,121,379.0,52,109.0,31.0,4.0,15.0,54.0,1.0,2.0,20,68.0,3.0,3.0,0.0,3.0,4.0,23.0,0.6411609498680739,0.287598944591029,0.3535620052770449
6100,greensh01,1996.0,1,TOR,AL,132,422.0,52,118.0,32.0,3.0,11.0,45.0,5.0,1.0,33,75.0,3.0,8.0,0.0,2.0,9.0,24.0,0.556872037914692,0.2796208530805687,0.27725118483412325
6101,greensh01,1997.0,1,TOR,AL,135,429.0,57,123.0,22.0,4.0,16.0,53.0,14.0,3.0,36,99.0,4.0,1.0,1.0,4.0,4.0,25.0,0.5664335664335665,0.2867132867132867,0.27972027972027974
6102,greensh01,1998.0,1,TOR,AL,158,630.0,106,175.0,33.0,4.0,35.0,100.0,35.0,12.0,50,142.0,2.0,5.0,1.0,3.0,6.0,26.0,0.6238095238095238,0.2777777777777778,0.346031746031746
6103,greensh01,1999.0,1,TOR,AL,153,614.0,134,190.0,45.0,0.0,42.0,123.0,20.0,7.0,66,117.0,4.0,11.0,0.0,5.0,13.0,27.0,0.7296416938110749,0.30944625407166126,0.42019543973941365
6104,greensh01,2000.0,1,LAN,NL,162,610.0,98,164.0,44.0,4.0,24.0,99.0,24.0,5.0,90,121.0,9.0,8.0,0.0,6.0,18.0,28.0,0.5901639344262295,0.26885245901639343,0.32131147540983607
6105,greensh01,2001.0,1,LAN,NL,161,619.0,121,184.0,31.0,4.0,49.0,125.0,20.0,4.0,72,107.0,10.0,5.0,0.0,5.0,10.0,29.0,0.7334410339256866,0.2972536348949919,0.4361873990306947
6106,greensh01,2002.0,1,LAN,NL,158,582.0,110,166.0,31.0,1.0,42.0,114.0,8.0,5.0,93,112.0,22.0,5.0,0.0,5.0,26.0,30.0,0.6855670103092784,0.2852233676975945,0.40034364261168387
6107,greensh01,2003.0,1,LAN,NL,160,611.0,84,171.0,49.0,2.0,19.0,85.0,6.0,2.0,68,112.0,2.0,6.0,0.0,6.0,18.0,31.0,0.574468085106383,0.27986906710310966,0.29459901800327337
6108,greensh01,2004.0,1,LAN,NL,157,590.0,92,157.0,28.0,1.0,28.0,86.0,5.0,2.0,71,114.0,6.0,8.0,0.0,2.0,17.0,32.0,0.5559322033898305,0.26610169491525426,0.28983050847457625
6109,greensh01,2005.0,1,ARI,NL,158,581.0,87,166.0,37.0,4.0,22.0,73.0,8.0,4.0,62,95.0,6.0,5.0,0.0,8.0,18.0,33.0,0.5851979345955249,0.2857142857142857,0.29948364888123924
6110,greensh01,2006.0,1,ARI,NL,115,417.0,59,118.0,22.0,3.0,11.0,51.0,4.0,4.0,37,64.0,4.0,6.0,0.0,2.0,9.0,34.0,0.5155875299760192,0.2829736211031175,0.23261390887290168
6111,greensh01,2007.0,1,NYN,NL,130,446.0,62,130.0,30.0,1.0,10.0,46.0,11.0,1.0,37,62.0,4.0,5.0,1.0,1.0,14.0,35.0,0.5224215246636771,0.2914798206278027,0.23094170403587438
6112,greento02,1999.0,1,ANA,AL,97,321.0,36,78.0,20.0,0.0,14.0,42.0,1.0,4.0,12,63.0,0.0,3.0,0.0,2.0,8.0,28.0,0.5420560747663551,0.24299065420560748,0.2990654205607476
6113,greento02,2003.0,1,TEX,AL,62,205.0,25,47.0,10.0,1.0,10.0,20.0,0.0,0.0,2,47.0,0.0,2.0,0.0,1.0,2.0,32.0,0.5365853658536586,0.22926829268292684,0.30731707317073176
6114,greenwi01,1996.0,1,CIN,NL,115,287.0,48,70.0,5.0,5.0,19.0,63.0,0.0,1.0,36,88.0,6.0,0.0,1.0,1.0,5.0,25.0,0.5958188153310104,0.24390243902439024,0.3519163763066202
6115,greenwi01,1997.0,1,CIN,NL,151,495.0,62,125.0,22.0,1.0,26.0,91.0,6.0,0.0,78,111.0,5.0,1.0,1.0,3.0,10.0,26.0,0.5575757575757576,0.25252525252525254,0.30505050505050507
6116,greenwi01,1998.0,1,CIN,NL,111,356.0,57,96.0,18.0,1.0,14.0,49.0,6.0,3.0,56,80.0,2.0,3.0,0.0,2.0,7.0,27.0,0.5365168539325843,0.2696629213483146,0.2668539325842697
6117,greenwi01,1999.0,1,TOR,AL,81,226.0,22,46.0,7.0,0.0,12.0,41.0,0.0,0.0,20,56.0,0.0,0.0,0.0,2.0,4.0,28.0,0.4778761061946903,0.20353982300884957,0.2743362831858407
6118,greenwi01,2000.0,1,CHN,NL,105,299.0,34,60.0,15.0,2.0,10.0,37.0,4.0,0.0,36,69.0,2.0,2.0,0.0,2.0,5.0,29.0,0.45484949832775917,0.20066889632107024,0.2541806020066889
6119,greerru01,1994.0,1,TEX,AL,80,277.0,36,87.0,16.0,1.0,10.0,46.0,0.0,0.0,46,46.0,2.0,2.0,2.0,4.0,3.0,25.0,0.5848375451263538,0.3140794223826715,0.2707581227436823
6120,greerru01,1995.0,1,TEX,AL,131,417.0,58,113.0,21.0,2.0,13.0,61.0,3.0,1.0,55,66.0,1.0,1.0,2.0,3.0,9.0,26.0,0.5107913669064749,0.2709832134292566,0.2398081534772183
6121,greerru01,1996.0,1,TEX,AL,139,542.0,96,180.0,41.0,6.0,18.0,100.0,9.0,0.0,62,86.0,4.0,3.0,0.0,10.0,9.0,27.0,0.6494464944649446,0.33210332103321033,0.3173431734317343
6122,greerru01,1997.0,1,TEX,AL,157,601.0,112,193.0,42.0,3.0,26.0,87.0,9.0,5.0,83,87.0,4.0,3.0,1.0,2.0,11.0,28.0,0.64891846921797,0.3211314475873544,0.3277870216306156
6123,greerru01,1998.0,1,TEX,AL,155,598.0,107,183.0,31.0,5.0,16.0,108.0,2.0,4.0,80,93.0,1.0,4.0,0.0,9.0,18.0,29.0,0.5418060200668896,0.3060200668896321,0.23578595317725748
6124,greerru01,1999.0,1,TEX,AL,147,556.0,107,167.0,41.0,3.0,20.0,101.0,2.0,2.0,96,67.0,2.0,5.0,0.0,5.0,17.0,30.0,0.6079136690647482,0.30035971223021585,0.30755395683453235
6125,greerru01,2000.0,1,TEX,AL,105,394.0,65,117.0,34.0,3.0,8.0,65.0,4.0,1.0,51,61.0,1.0,3.0,0.0,5.0,14.0,31.0,0.5736040609137056,0.2969543147208122,0.27664974619289345
6126,greerru01,2001.0,1,TEX,AL,62,245.0,38,67.0,23.0,0.0,7.0,29.0,1.0,2.0,27,32.0,1.0,1.0,1.0,5.0,5.0,32.0,0.5755102040816327,0.27346938775510204,0.3020408163265306
6127,greggto01,1989.0,1,ATL,NL,102,276.0,24,67.0,8.0,0.0,6.0,23.0,3.0,4.0,18,45.0,2.0,0.0,3.0,1.0,4.0,26.0,0.38768115942028986,0.2427536231884058,0.14492753623188406
6128,greggto01,1990.0,1,ATL,NL,124,239.0,18,63.0,13.0,1.0,5.0,32.0,4.0,3.0,20,39.0,4.0,1.0,0.0,1.0,1.0,27.0,0.4686192468619247,0.26359832635983266,0.20502092050209203
6129,gregodi01,2013.0,1,ARI,NL,103,357.0,47,90.0,16.0,3.0,7.0,28.0,0.0,2.0,37,65.0,5.0,6.0,2.0,1.0,4.0,23.0,0.44537815126050423,0.25210084033613445,0.19327731092436978
6130,gregodi01,2014.0,1,ARI,NL,80,270.0,35,61.0,9.0,5.0,6.0,27.0,3.0,0.0,22,52.0,3.0,3.0,2.0,2.0,1.0,24.0,0.43703703703703706,0.22592592592592592,0.21111111111111114
6131,gregodi01,2015.0,1,NYA,AL,155,525.0,57,139.0,24.0,2.0,9.0,56.0,5.0,3.0,33,85.0,0.0,11.0,3.0,6.0,4.0,25.0,0.4361904761904762,0.26476190476190475,0.17142857142857143
6132,gregodi01,2016.0,1,NYA,AL,153,562.0,68,155.0,32.0,2.0,20.0,70.0,7.0,1.0,19,82.0,2.0,6.0,5.0,5.0,9.0,26.0,0.5427046263345195,0.27580071174377224,0.2669039145907473
6133,gregodi01,2017.0,1,NYA,AL,136,534.0,73,153.0,27.0,0.0,25.0,87.0,3.0,1.0,25,70.0,1.0,3.0,0.0,7.0,7.0,27.0,0.5749063670411985,0.28651685393258425,0.2883895131086142
6134,gregodi01,2018.0,1,NYA,AL,134,504.0,89,135.0,23.0,5.0,27.0,86.0,10.0,6.0,48,69.0,3.0,7.0,1.0,9.0,8.0,28.0,0.6031746031746031,0.26785714285714285,0.3353174603174603
6135,grichbo01,1972.0,1,BAL,AL,133,460.0,66,128.0,21.0,3.0,12.0,50.0,13.0,6.0,53,96.0,3.0,7.0,3.0,5.0,8.0,23.0,0.4934782608695652,0.2782608695652174,0.2152173913043478
6136,grichbo01,1973.0,1,BAL,AL,162,581.0,82,146.0,29.0,7.0,12.0,50.0,17.0,9.0,107,91.0,3.0,7.0,3.0,2.0,7.0,24.0,0.46987951807228917,0.2512908777969019,0.21858864027538727
6137,grichbo01,1974.0,1,BAL,AL,160,582.0,92,153.0,29.0,6.0,19.0,82.0,17.0,11.0,90,117.0,6.0,20.0,7.0,8.0,15.0,25.0,0.5240549828178694,0.26288659793814434,0.2611683848797251
