,playerID,age,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SLG,AVG,ISO
206,mesorde01,53.68701183179393,34.26627737097147,35.964239610912664,40.16601875157924,44.57833165712203,40.01784860786508,41.800075052614204,40.418107260900285,41.99842516470784,34.92612066438356,51.34418194260713,42.74367950287977,47.94421881394151,39.24596004212417,52.04176230898706
207,molinya01,69.95615821065147,53.91246673567894,48.53700995489258,40.16601875157924,55.562316934848866,58.800431253404994,46.877140428249014,51.916378547819946,44.78996908880906,41.63850770646822,42.34639261250225,60.15278280631555,50.914575826796316,52.469062828828,50.05202912017627
208,moncayo01,34.70634105646015,58.103653800149864,61.1097802988725,67.12044089209743,52.26712135153081,53.25103183540457,57.03127117951863,63.4146498347396,62.46974727478345,83.87060951291753,45.34565572253721,40.25666474524609,47.62451524128953,43.775006583642956,49.78685328159394
209,mondera02,34.70634105646015,42.38670230838389,41.202893920904295,53.64322982183833,48.97192576821276,43.005986756019155,82.41659805769268,67.24740693037948,36.4153373165054,44.71501843409036,42.34639261250225,40.25666474524609,60.80802974287543,57.4325785760791,59.63519464380835
210,moralke01,67.24463381417522,49.45933047967858,43.29835564490095,40.16601875157924,56.66071546262155,51.54352432217367,44.33860774043161,51.916378547819946,54.56037282316333,49.749308715653854,57.342708162677056,45.23069426051346,51.213255578115835,48.46411319045887,52.06479720440838
211,moranco01,42.84091424588891,52.602720778031774,47.48927909289426,44.6584224416656,45.67673018489471,51.97040120048139,41.800075052614204,48.083621452180054,49.44254229564442,46.113432401191325,54.343445052642096,47.71770901814714,46.11442141585721,57.68025919265878,42.241801951521545
212,morelmi01,61.8215850212227,48.41153371356085,51.680202540887564,58.1356335119247,50.07032429598544,56.23916998355865,44.33860774043161,40.418107260900285,54.56037282316333,51.70708826959521,48.34491883257217,37.76964998761241,52.58537595527642,47.01913771968664,54.278826967044374
213,morrilo01,56.39853622827019,37.93356605238353,41.202893920904295,40.16601875157924,50.07032429598544,43.85974051263461,43.06934139652291,40.418107260900285,47.11625569222674,45.55406681435094,42.34639261250225,52.6917385334145,43.07208842699369,27.22759292830258,51.293852575574995
214,moustmi01,53.68701183179393,47.10178775591368,49.58474081689091,44.6584224416656,55.562316934848866,53.67790871371229,45.60787408434032,40.418107260900285,45.25522640949259,40.79945932620764,51.34418194260713,50.20472377578082,57.536547083535524,48.22553537582101,59.604673019582265
215,muncyma01,48.26396303884142,49.72127967120801,45.3938173688976,49.15082613175197,72.03829485143912,60.934815644943626,45.60787408434032,40.418107260900285,68.0528351229859,59.81788927878084,60.341971272712016,50.20472377578082,73.90380998702693,53.08535036013225,76.84888677296594
216,munozya01,34.70634105646015,43.696448266031055,44.346086506899276,40.16601875157924,42.38153460157666,45.14037114755779,48.14640677215772,63.4146498347396,45.25522640949259,43.036921673569196,63.341234382746975,47.71770901814714,47.63282153291687,57.461468846754215,44.11933063186626
217,murphjr01,45.55243864236517,33.48042979638318,37.01197047291099,40.16601875157924,43.47993312934935,37.45658733801873,41.800075052614204,40.418107260900285,36.4153373165054,43.036921673569196,45.34565572253721,40.25666474524609,43.724285358576005,32.67754536683228,49.8006220270588
218,myerswi01,48.26396303884142,43.17254988297219,53.77566426488421,44.6584224416656,45.67673018489471,43.85974051263461,58.30053752342734,44.25086435654017,45.25522640949259,49.46962592223366,45.34565572253721,37.76964998761241,55.74739401035423,49.73127107854136,56.874697474777946
219,narvaom01,42.84091424588891,42.64865149991333,42.25062478290262,44.6584224416656,43.47993312934935,40.01784860786508,41.800075052614204,48.083621452180054,48.97728497496089,41.358824913048025,45.34565572253721,42.74367950287977,49.90759837949051,56.979104506017734,46.99625640314155
220,nimmobr01,40.129389849412654,52.34077158650234,56.918856850879195,76.10524827227016,52.26712135153081,47.27475553909641,53.22347214779253,63.4146498347396,68.51809244366942,62.33503441956259,48.34491883257217,92.48397465555342,60.55108407215016,53.08146170983988,61.1377264866468
221,nunezed02,56.39853622827019,55.74611107638497,51.680202540887564,53.64322982183833,44.57833165712203,45.99412490417323,50.684939459975126,48.083621452180054,38.74162391992308,42.477556086728804,42.34639261250225,42.74367950287977,43.837002002186416,53.5150664708268,41.2896250040217
222,nunezre01,37.4178654529364,36.8857692862658,41.202893920904295,40.16601875157924,41.28313607380397,35.74907982478783,41.800075052614204,40.418107260900285,38.74162391992308,37.16358301174512,42.34639261250225,45.23069426051346,53.50809002396054,56.979104506017734,51.233122305221926
223,odorro01,37.4178654529364,53.91246673567894,51.680202540887564,49.15082613175197,53.3655198793035,54.10478559202002,57.03127117951863,86.4111924085789,51.303571578378566,58.69915810510006,48.34491883257217,65.12681232158292,49.964126557600146,49.71777920693399,50.07485438223146
224,ohtansh01,37.4178654529364,46.83983856438425,49.58474081689091,49.15082613175197,57.75911399039423,53.25103183540457,54.49273849170123,55.74913564345983,48.51202765427735,51.70708826959521,48.34491883257217,42.74367950287977,71.96568244476983,60.39638865361711,71.5355018439965
225,olsonma02,37.4178654529364,59.937298140855894,62.157511160870826,40.16601875157924,65.44790368480302,63.06920003648225,44.33860774043161,44.25086435654017,63.86551923683406,68.76773866822705,51.34418194260713,57.66576804868187,55.30689218475028,47.51869718232394,57.274138803937944
